YearMonth,District,PowerDeviation,Beta_TempDiff,R2
201604,新市,-0.16702237660466435,0.04207653134231009,0.13527235436546126
201605,新市,0.16922201443573262,0.04207653134231009,0.13527235436546126
201606,新市,-0.13699380108772727,0.04207653134231009,0.13527235436546126
201607,新市,0.22384446458342808,0.04207653134231009,0.13527235436546126
201608,新市,0.035328649059969186,0.04207653134231009,0.13527235436546126
201609,新市,-0.22951777900041342,0.04207653134231009,0.13527235436546126
201610,新市,0.1758980365230452,0.04207653134231009,0.13527235436546126
201611,新市,-0.12634941004733197,0.04207653134231009,0.13527235436546126
201612,新市,0.22304293681843723,0.04207653134231009,0.13527235436546126
201701,新市,-0.23410247273195134,0.04207653134231009,0.13527235436546126
201702,新市,-0.38295604467156913,0.04207653134231009,0.13527235436546126
201703,新市,0.4573607893618842,0.04207653134231009,0.13527235436546126
201704,新市,-0.231654516906578,0.04207653134231009,0.13527235436546126
201705,新市,0.28224548309342157,0.04207653134231009,0.13527235436546126
201706,新市,-0.15513971989311298,0.04207653134231009,0.13527235436546126
201707,新市,0.11835977085188995,0.04207653134231009,0.13527235436546126
201708,新市,-0.011640229148109783,0.04207653134231009,0.13527235436546126
201709,新市,-0.15022492287964817,0.04207653134231009,0.13527235436546126
201710,新市,0.1664046711472824,0.04207653134231009,0.13527235436546126
201711,新市,-0.17726471631579344,0.04207653134231009,0.13527235436546126
201712,新市,0.23544242756344022,0.04207653134231009,0.13527235436546126
201801,新市,0.02925926159689341,0.04207653134231009,0.13527235436546126
201802,新市,-0.5301713509400308,0.04207653134231009,0.13527235436546126
201803,新市,0.4526153798114946,0.04207653134231009,0.13527235436546126
201804,新市,-0.22756982317503982,0.04207653134231009,0.13527235436546126
201805,新市,0.23493017682495973,0.04207653134231009,0.13527235436546126
201806,新市,-0.16162492287964825,0.04207653134231009,0.13527235436546126
201807,新市,0.19776742398612163,0.04207653134231009,0.13527235436546126
201808,新市,0.043289874133816894,0.04207653134231009,0.13527235436546126
201809,新市,-0.23040145422195718,0.04207653134231009,0.13527235436546126
201810,新市,0.15721997741574362,0.04207653134231009,0.13527235436546126
201811,新市,-0.14139481959772038,0.04207653134231009,0.13527235436546126
201812,新市,0.13328171174458917,0.04207653134231009,0.13527235436546126
201901,新市,0.030828139804972877,0.04207653134231009,0.13527235436546126
201902,新市,-0.6458932918327306,0.04207653134231009,0.13527235436546126
201903,新市,0.593944464583428,0.04207653134231009,0.13527235436546126
201904,新市,-0.13828512944350219,0.04207653134231009,0.13527235436546126
201905,新市,0.246313852046504,0.04207653134231009,0.13527235436546126
201906,新市,-0.24840094496696077,0.04207653134231009,0.13527235436546126
