03/27,2977.5,464.2,15.59
03/28,3010.8,507.7,16.86
03/29,3054.1,378.2,12.38
03/30,3036.6,484.9,15.97
03/31,2971.7,556.1,18.71
04/01,2694.1,453.4,16.83
04/02,2568.2,554.4,21.59
04/03,2569.5,466.5,18.16
04/04,2640.4,445.2,16.86
04/05,2685.7,371.6,13.84
04/06,3081.3,249.8,8.11
04/07,2973.2,735.2,24.73
04/08,2657.6,624.8,23.51
04/09,2610.1,488.7,18.72
04/10,2987.4,445.0,14.90
04/11,3098.8,339.4,10.95
04/12,3160.6,562.9,17.81
04/13,3222.0,582.1,18.07
04/14,3237.5,513.6,15.86
04/15,2812.6,397.0,14.12
04/16,2778.0,363.0,13.07
04/17,3282.0,368.5,11.23
04/18,3363.2,331.5,9.86
04/19,3395.0,341.6,10.06
04/20,3268.4,242.1,7.41
04/21,3208.1,544.8,16.98
04/22,2775.5,562.5,20.27
04/23,2739.0,479.8,17.52
04/24,3157.7,803.6,25.45
04/25,3114.6,637.5,20.47
04/26,3037.0,862.5,28.40
04/27,3093.0,659.2,21.31
04/28,3199.0,825.9,25.82
04/29,2842.2,392.8,13.82
04/30,2621.5,615.8,23.49
05/01,2694.3,749.5,27.82
05/02,3254.2,793.3,24.38
05/03,3380.4,637.1,18.85
05/04,3436.4,656.4,19.10
05/05,3558.2,637.0,17.90
05/06,3090.6,955.6,30.92
05/07,2814.0,526.3,18.70
05/08,3114.6,883.0,28.35
05/09,3037.3,728.9,24.00
05/10,3131.9,822.0,26.25
05/11,3171.8,621.4,19.59
05/12,3205.9,609.3,19.01
05/13,2746.7,852.4,31.03
05/14,2696.5,468.4,17.37
05/15,3122.9,690.5,22.11
05/16,3264.5,570.2,17.47
05/17,3392.1,560.8,16.53
05/18,3510.4,451.9,12.87
05/19,3375.6,470.5,13.94
05/20,2951.5,450.1,15.25
05/21,2948.4,376.3,12.76
05/22,3535.2,462.8,13.09
05/23,3197.6,915.8,28.64
05/24,3282.7,692.6,21.10
05/25,3359.0,630.2,18.76
05/26,3445.6,574.6,16.68
05/27,2974.1,832.1,27.98
05/28,2962.3,368.9,12.45
05/29,3582.1,512.4,14.30
05/30,3638.9,465.7,12.80
05/31,3556.5,468.4,13.17
06/01,3456.2,685.0,19.82
06/02,3619.7,540.1,14.92
06/03,3200.7,595.0,18.59
06/04,3070.5,302.2,9.84
06/05,3629.0,600.9,16.56
06/06,3683.2,637.4,17.31
06/07,3713.9,554.2,14.92
06/08,3722.7,519.2,13.95
06/09,3654.0,551.0,15.08
06/10,3193.1,716.0,22.42
06/11,3027.4,404.0,13.34
06/12,3452.3,573.0,16.60
06/13,3535.0,577.7,16.34
06/14,3591.0,492.4,13.71
06/15,3435.1,606.3,17.65
06/16,3528.5,535.5,15.18
06/17,3426.5,465.4,13.58
06/18,3150.2,369.5,11.73
06/19,3684.2,673.2,18.27
06/20,3796.7,598.8,15.77
06/21,3810.4,597.6,15.68
06/22,3234.3,436.6,13.50
06/23,3160.1,931.0,29.46
06/24,3170.7,921.6,29.07
06/25,3210.5,342.8,10.68
06/26,3807.9,525.9,13.81
06/27,3801.6,527.2,13.87
06/28,3751.2,449.4,11.98
06/29,3834.8,551.7,14.39
06/30,3769.0,613.6,16.28
07/01,3289.0,908.6,27.63
07/02,3192.6,461.3,14.45
07/03,3810.0,697.2,18.30
07/04,3864.2,726.6,18.80
07/05,3930.3,670.7,17.06
07/06,3933.5,646.1,16.43
07/07,3924.9,698.2,17.79
07/08,3481.9,878.5,25.23
07/09,3379.3,401.1,11.87
07/10,3927.9,542.4,13.81
07/11,3960.8,407.5,10.29
07/12,3864.9,526.0,13.61
07/13,3905.9,467.8,11.98
07/14,3918.1,449.6,11.47
07/15,3478.6,780.5,22.44
07/16,3286.6,329.9,10.04
07/17,3908.3,457.1,11.70
07/18,3872.2,319.5,8.25
07/19,3890.3,396.7,10.20
07/20,3877.7,465.2,12.00
07/21,3840.6,662.5,17.25
07/22,3367.7,968.8,28.77
07/23,3173.8,886.7,27.94
07/24,3772.3,674.6,17.88
07/25,3858.7,663.5,17.19
07/26,3691.8,438.6,11.88
07/27,3395.2,539.6,15.89
07/28,3219.5,629.8,19.56
07/29,3132.8,960.2,30.65
07/30,3068.2,448.9,14.63
07/31,3621.2,728.5,20.12
08/01,3667.5,718.8,19.60
08/02,3666.3,565.3,15.42
08/03,3431.3,816.2,23.79
08/04,3695.2,516.1,13.97
08/05,3173.0,493.5,15.55
08/06,3267.8,340.5,10.42
08/07,3874.0,405.1,10.46
08/08,3796.8,441.9,11.64
08/09,3796.7,602.4,15.87
08/10,3812.3,388.6,10.19
08/11,3688.9,655.7,17.77
08/12,3255.9,985.9,30.28
08/13,3166.8,507.6,16.03
08/14,3706.3,623.9,16.83
08/15,3788.9,557.6,14.72
08/16,3619.8,627.2,17.33
08/17,3697.7,514.5,13.91
08/18,3618.2,554.1,15.31
08/19,3158.3,849.5,26.90
08/20,3107.9,455.3,14.65
08/21,3742.8,782.9,20.92
08/22,3852.8,642.5,16.68
08/23,3820.1,683.0,17.88
08/24,3828.6,518.5,13.54
08/25,3811.1,672.7,17.65
08/26,3409.0,770.4,22.60
08/27,3203.3,491.1,15.33
08/28,3800.5,687.8,18.10
08/29,3921.5,575.7,14.68
08/30,3881.6,484.3,12.48
08/31,3782.8,515.9,13.64
09/01,3836.3,496.5,12.94
09/02,3292.6,755.3,22.94
09/03,2973.3,652.8,21.96
09/04,3156.4,1021.0,32.35
09/05,3681.6,562.9,15.29
09/06,3681.4,706.4,19.19
09/07,3564.6,759.7,21.31
09/08,3497.4,682.8,19.52
09/09,3043.2,936.9,30.79
09/10,2988.9,750.2,25.10
09/11,3509.8,1024.1,29.18
09/12,3635.9,778.1,21.40
09/13,3648.8,686.8,18.82
09/14,3661.0,556.5,15.20
09/15,3698.4,542.6,14.67
09/16,3232.7,695.6,21.52
09/17,3158.6,341.0,10.80
09/18,3715.7,529.1,14.24
09/19,3754.0,513.4,13.68
09/20,3776.2,529.4,14.02
09/21,3745.1,567.9,15.16
09/22,3835.7,525.7,13.71
09/23,3674.3,572.5,15.58
09/24,3237.5,355.4,10.98
09/25,3809.2,593.8,15.59
09/26,3742.4,650.7,17.39
09/27,3804.1,612.5,16.10
09/28,3801.2,477.8,12.57
09/29,3177.1,877.2,27.61
09/30,3087.1,699.3,22.65
10/01,3049.8,593.8,19.47
10/02,3548.4,775.2,21.85
10/03,3449.4,919.5,26.66
10/04,3428.9,566.6,16.52
10/05,3024.2,741.9,24.53
10/06,3461.6,504.5,14.57
10/07,3017.4,813.3,26.95
10/08,2817.7,566.5,20.11
10/09,2755.6,760.6,27.60
10/10,2880.0,648.8,22.53
10/11,3271.1,802.8,24.54
10/12,3284.8,1010.4,30.76
10/13,3331.7,940.3,28.22
10/14,2909.6,922.6,31.71
10/15,2773.9,600.3,21.64
10/16,3204.2,671.3,20.95
10/17,3228.2,677.3,20.98
10/18,3378.5,458.3,13.57
10/19,3422.8,527.0,15.40
10/20,3378.3,673.6,19.94
10/21,2786.7,578.6,20.76
10/22,2742.9,513.2,18.71
10/23,3303.1,629.7,19.06
10/24,3407.8,558.9,16.40
10/25,3455.7,521.7,15.10
10/26,3427.7,576.7,16.82
10/27,3241.0,694.1,21.42
10/28,2773.6,593.3,21.39
10/29,2679.2,678.0,25.31
10/30,3199.7,950.5,29.71
10/31,3224.6,916.7,28.43
11/01,3287.0,708.4,21.55
11/02,3317.5,665.9,20.07
11/03,3320.0,660.1,19.88
11/04,2907.4,421.4,14.49
11/05,2837.6,314.6,11.09
11/06,3385.3,446.0,13.17
11/07,3230.7,749.3,23.19
11/08,3350.3,632.7,18.88
11/09,3375.0,558.7,16.55
11/10,3402.3,617.3,18.14
11/11,2840.1,597.6,21.04
11/12,2677.3,563.8,21.06
11/13,2968.5,709.0,23.88
11/14,3013.9,780.3,25.89
11/15,3059.5,742.9,24.28
11/16,3116.3,758.0,24.32
11/17,2891.9,1047.7,36.23
11/18,2630.9,665.4,25.29
11/19,2569.0,559.1,21.76
11/20,2926.0,481.0,16.44
11/21,3006.9,531.5,17.68
11/22,3040.4,728.2,23.95
11/23,3040.1,809.6,26.63
11/24,2951.0,999.7,33.88
11/25,2692.3,558.2,20.73
11/26,2634.0,465.8,17.68
11/27,2983.1,396.1,13.28
11/28,3002.5,753.3,25.09
11/29,3028.8,604.0,19.94
11/30,3021.1,762.0,25.22
12/01,2917.2,765.6,26.24
12/02,2674.8,493.4,18.45
12/03,2631.6,477.2,18.13
12/04,2999.5,510.2,17.01
12/05,2999.8,566.8,18.89
12/06,3005.6,554.1,18.44
12/07,2950.9,542.7,18.39
12/08,3006.8,471.4,15.68
12/09,2740.4,284.2,10.37
12/10,2714.8,332.3,12.24
12/11,3123.6,459.8,14.72
12/12,3075.8,721.5,23.46
12/13,3067.3,559.3,18.23
12/14,3137.7,379.9,12.11
12/15,3149.2,456.1,14.48
12/16,2657.8,498.6,18.76
12/17,2610.7,492.3,18.86
12/18,2923.5,392.2,13.42
12/19,2974.0,696.7,23.43
12/20,2939.1,734.7,25.00
12/21,2927.5,467.2,15.96
12/22,2883.2,580.2,20.12
12/23,2751.5,498.6,18.12
12/24,2671.8,555.4,20.79
12/25,2849.9,523.6,18.37
12/26,2903.2,420.1,14.47
12/27,2888.2,545.6,18.89
12/28,2923.6,697.7,23.86
12/29,2802.3,620.9,22.16
12/30,2667.8,340.7,12.77
12/31,2503.5,612.2,24.45
