06/14,3087.7,489.5,15.85
06/15,2768.6,543.5,19.63
06/16,2767.3,496.2,17.93
06/17,3370.3,376.5,11.17
06/18,3473.9,325.7,9.38
06/19,3560.1,365.7,10.27
06/20,3595.9,370.3,10.30
06/21,3592.8,408.0,11.36
06/22,3092.3,419.0,13.55
06/23,2830.5,474.4,16.76
06/24,3168.8,541.6,17.09
06/25,3329.0,351.4,10.56
06/26,3281.6,411.2,12.53
06/27,3346.5,417.5,12.48
06/28,3496.3,356.7,10.20
06/29,3055.3,360.2,11.79
06/30,3008.3,343.9,11.43
07/01,3521.5,363.4,10.32
07/02,3505.2,488.3,13.93
07/03,3395.3,475.3,14.00
07/04,3415.7,489.5,14.33
07/05,3385.3,571.4,16.88
07/06,3001.4,443.5,14.78
07/07,2996.5,431.3,14.39
07/08,3516.6,445.5,12.67
07/09,3488.6,416.6,11.94
07/10,3526.7,389.7,11.05
07/11,3456.4,415.5,12.02
07/12,3563.8,433.2,12.16
07/13,3135.3,513.8,16.39
07/14,3094.1,325.7,10.53
07/15,3626.1,363.7,10.03
07/16,3692.6,322.4,8.73
07/17,3738.3,377.0,10.08
07/18,3592.2,408.0,11.36
07/19,3548.4,451.0,12.71
07/20,3061.8,621.8,20.31
07/21,2960.4,538.9,18.20
07/22,3448.8,575.8,16.70
07/23,3500.4,476.6,13.62
07/24,3557.1,503.8,14.16
07/25,3595.5,463.6,12.89
07/26,3652.3,389.7,10.67
07/27,3120.7,534.6,17.13
07/28,2965.4,571.4,19.27
07/29,3555.4,492.4,13.85
07/30,3664.7,406.7,11.10
07/31,3680.7,372.9,10.13
08/01,3648.2,404.2,11.08
08/02,3577.5,503.6,14.08
08/03,3104.5,587.5,18.92
08/04,3133.3,381.7,12.18
08/05,3672.1,392.8,10.70
08/06,3638.6,477.1,13.11
08/07,3606.7,471.9,13.08
08/08,3633.1,431.7,11.88
08/09,3074.0,697.7,22.70
08/10,3147.8,457.1,14.52
08/11,3106.4,418.7,13.48
08/12,3447.9,579.3,16.80
08/13,3390.6,475.2,14.02
08/14,3610.0,406.4,11.26
08/15,3427.5,635.5,18.54
08/16,3437.9,604.8,17.59
08/17,3042.4,665.5,21.87
08/18,2861.6,614.3,21.47
08/19,3295.4,637.6,19.35
08/20,3332.8,626.9,18.81
08/21,3354.2,643.0,19.17
08/22,3498.3,482.4,13.79
08/23,3515.7,486.8,13.85
08/24,2899.6,697.3,24.05
08/25,2899.0,546.2,18.84
08/26,3504.9,535.3,15.27
08/27,3559.3,469.2,13.18
08/28,3650.7,409.4,11.21
08/29,3636.8,405.6,11.15
08/30,3461.3,561.5,16.22
08/31,3063.6,476.7,15.56
09/01,2962.9,498.2,16.81
09/02,3538.3,460.6,13.02
09/03,3546.9,458.1,12.92
09/04,3371.7,541.9,16.07
09/05,3327.7,587.6,17.66
09/06,3420.0,508.5,14.87
09/07,3008.8,489.4,16.27
09/08,2904.7,419.2,14.43
09/09,3435.7,496.1,14.44
09/10,3466.4,414.8,11.97
09/11,3534.1,457.5,12.95
09/12,3526.4,462.6,13.12
09/13,2937.5,482.4,16.42
09/14,2867.6,439.5,15.33
09/15,2819.1,538.7,19.11
09/16,3322.8,602.5,18.13
09/17,3296.1,597.5,18.13
09/18,3242.8,604.2,18.63
09/19,3150.8,689.3,21.88
09/20,3059.4,634.6,20.74
09/21,2646.0,561.2,21.21
09/22,2583.6,542.1,20.98
09/23,2994.7,661.9,22.10
09/24,3010.6,661.6,21.98
09/25,3070.9,567.9,18.49
09/26,3116.2,565.9,18.16
09/27,3125.5,624.4,19.98
09/28,2816.1,485.2,17.23
09/29,2792.6,431.5,15.45
09/30,2850.5,765.7,26.86
10/01,3191.7,453.2,14.20
10/02,3331.6,407.7,12.24
10/03,3369.9,380.7,11.30
10/04,3367.0,442.1,13.13
10/05,3245.1,456.1,14.06
10/06,2803.0,378.9,13.52
10/07,3288.9,370.2,11.26
10/08,3293.8,435.1,13.21
10/09,3234.5,470.1,14.53
10/10,2781.7,440.5,15.84
10/11,2717.7,449.0,16.52
10/12,2696.2,474.2,17.59
10/13,2636.4,543.2,20.60
10/14,3088.4,509.1,16.48
10/15,3053.0,508.5,16.66
10/16,3032.9,398.4,13.14
10/17,3017.9,458.2,15.18
10/18,3017.2,481.0,15.94
10/19,2643.0,478.7,18.11
10/20,2523.3,442.0,17.52
10/21,2921.9,427.4,14.63
10/22,3003.7,380.3,12.66
10/23,3028.6,377.9,12.48
10/24,3034.3,382.9,12.62
10/25,3013.1,412.0,13.67
10/26,2649.8,310.1,11.70
10/27,2572.5,276.2,10.74
10/28,3020.7,405.3,13.42
10/29,2962.4,461.6,15.58
10/30,2971.4,366.6,12.34
10/31,3008.0,363.9,12.10
11/01,3033.1,393.1,12.96
11/02,2670.5,337.8,12.65
11/03,2574.5,342.1,13.29
11/04,2919.2,345.5,11.84
11/05,2924.7,376.9,12.89
11/06,2942.2,334.3,11.36
11/07,2960.1,375.1,12.67
11/08,2890.0,474.0,16.40
11/09,2590.0,370.9,14.32
11/10,2471.6,303.3,12.27
11/11,2862.0,360.7,12.60
11/12,2930.5,359.2,12.26
11/13,2936.0,330.0,11.24
11/14,2895.3,382.3,13.20
11/15,2876.4,315.1,10.95
11/16,2607.5,320.0,12.27
11/17,2536.6,259.0,10.21
11/18,2930.6,303.7,10.36
11/19,2874.3,333.8,11.61
11/20,2893.5,334.7,11.57
11/21,2952.0,299.6,10.15
11/22,2950.0,297.0,10.07
11/23,2679.6,269.5,10.06
11/24,2558.4,319.0,12.47
11/25,2934.0,296.9,10.12
11/26,2928.5,331.2,11.31
11/27,2931.2,356.5,12.16
11/28,2861.0,341.8,11.95
11/29,2847.2,339.2,11.91
11/30,2585.5,300.4,11.62
12/01,2483.6,342.5,13.79
12/02,2793.6,346.2,12.39
12/03,2815.7,315.0,11.19
12/04,2847.4,305.3,10.72
12/05,2870.6,302.3,10.53
12/06,2856.3,341.4,11.95
12/07,2582.4,290.1,11.23
12/08,2475.0,295.6,11.94
12/09,2820.7,320.5,11.36
12/10,2845.6,314.6,11.06
12/11,2839.7,320.2,11.28
12/12,2842.2,299.8,10.55
12/13,2837.0,315.4,11.12
12/14,2567.6,303.5,11.82
12/15,2471.7,281.2,11.38
12/16,2885.1,303.9,10.53
12/17,2923.4,318.9,10.91
12/18,2908.5,325.5,11.19
12/19,2895.2,310.7,10.73
12/20,2858.1,314.6,11.01
12/21,2635.2,281.6,10.69
12/22,2511.5,274.7,10.94
12/23,2878.7,333.0,11.57
12/24,2899.6,328.3,11.32
12/25,2896.5,360.6,12.45
12/26,2895.5,326.2,11.27
12/27,2786.7,320.6,11.50
12/28,2534.9,315.2,12.43
12/29,2498.9,289.9,11.60
12/30,2799.1,314.3,11.23
12/31,2736.4,310.7,11.36
