04/25,3338.0,694.5,20.81
04/26,2871.9,585.6,20.39
04/27,2875.8,288.8,10.04
04/28,3254.4,516.0,15.86
04/29,3268.6,732.7,22.42
04/30,3352.4,898.5,26.80
05/01,3005.3,427.4,14.22
05/02,3295.2,1040.7,31.58
05/03,3025.4,776.1,25.65
05/04,2989.4,204.6,6.84
05/05,3587.4,667.1,18.60
05/06,3666.0,684.1,18.66
05/07,3406.6,660.1,19.38
05/08,3584.7,769.3,21.46
05/09,3722.3,619.4,16.64
05/10,3075.8,870.2,28.29
05/11,2785.9,647.7,23.25
05/12,3238.6,731.1,22.57
05/13,3448.0,839.2,24.34
05/14,3530.5,984.2,27.88
05/15,3602.8,959.6,26.63
05/16,3708.8,751.4,20.26
05/17,3353.3,907.5,27.06
05/18,3202.5,297.9,9.30
05/19,3752.2,704.3,18.77
05/20,3851.0,681.6,17.70
05/21,3890.8,516.2,13.27
05/22,3917.0,710.4,18.14
05/23,3900.6,801.4,20.55
05/24,3243.1,893.4,27.55
05/25,2853.2,786.1,27.55
05/26,3197.3,1236.4,38.67
05/27,3514.6,807.4,22.97
05/28,3492.1,768.0,21.99
05/29,3383.5,458.1,13.54
05/30,2840.5,1620.9,57.06
05/31,2976.5,239.0,8.03
06/01,3102.6,475.1,15.31
06/02,3671.9,601.3,16.38
06/03,3653.4,338.9,9.28
06/04,3487.9,669.0,19.18
06/05,3517.1,579.8,16.49
06/06,3622.8,663.4,18.31
06/07,3364.1,1049.7,31.20
06/08,3302.1,299.2,9.06
06/09,3849.8,641.5,16.66
06/10,3955.6,642.7,16.25
06/11,4039.4,605.0,14.98
06/12,3820.5,453.3,11.86
06/13,3540.6,382.6,10.81
06/14,3358.2,759.0,22.60
06/15,3338.8,448.9,13.44
06/16,3877.0,644.3,16.62
06/17,3848.8,432.9,11.25
06/18,3966.0,368.1,9.28
06/19,3943.0,646.5,16.40
06/20,3926.7,691.6,17.61
06/21,3517.3,959.8,27.29
06/22,3346.2,284.7,8.51
06/23,3969.2,748.6,18.86
06/24,4010.6,523.8,13.06
06/25,4034.2,673.7,16.70
06/26,3981.9,684.1,17.18
06/27,3960.1,735.4,18.57
06/28,3407.9,1004.2,29.47
06/29,3253.8,898.3,27.61
06/30,3920.7,637.4,16.26
07/01,4046.1,754.1,18.64
07/02,4091.7,588.0,14.37
07/03,4069.9,658.8,16.19
07/04,4056.2,410.7,10.13
07/05,3494.8,876.8,25.09
07/06,3086.2,785.3,25.45
07/07,3056.9,890.2,29.12
07/08,3609.4,703.6,19.49
07/09,3470.4,650.6,18.75
07/10,3465.7,483.1,13.94
07/11,3513.3,613.6,17.47
07/12,3309.7,1215.2,36.72
07/13,3276.8,401.2,12.24
07/14,3782.5,843.6,22.30
07/15,3874.7,665.6,17.18
07/16,3948.0,813.8,20.61
07/17,4018.5,729.9,18.16
07/18,4015.4,673.1,16.76
07/19,3317.7,429.0,12.93
07/20,3174.7,523.3,16.48
07/21,3617.7,799.2,22.09
07/22,3705.8,537.0,14.49
07/23,3875.0,882.3,22.77
07/24,3888.0,793.0,20.40
07/25,3761.0,991.7,26.37
07/26,3317.0,1023.4,30.85
07/27,3275.2,634.6,19.38
07/28,3698.6,515.6,13.94
07/29,3562.0,821.8,23.07
07/30,3786.6,635.0,16.77
07/31,3744.9,683.2,18.24
08/01,3769.8,676.4,17.94
08/02,3238.2,745.1,23.01
08/03,3149.0,538.4,17.10
08/04,3652.4,542.0,14.84
08/05,3780.7,824.8,21.82
08/06,3863.1,842.0,21.80
08/07,3880.8,812.7,20.94
08/08,3910.5,850.1,21.74
08/09,3548.7,822.3,23.17
08/10,3322.1,502.5,15.13
08/11,3916.3,909.6,23.23
08/12,3956.4,664.1,16.79
08/13,3609.3,759.6,21.05
08/14,3911.3,687.6,17.58
08/15,3944.1,712.4,18.06
08/16,3518.9,892.7,25.37
08/17,3344.7,269.4,8.05
08/18,3964.9,742.0,18.71
08/19,3992.3,702.3,17.59
08/20,3985.8,709.1,17.79
08/21,3877.2,897.5,23.15
08/22,3931.6,815.1,20.73
08/23,3512.5,1185.4,33.75
08/24,3379.7,979.3,28.98
08/25,4007.4,686.5,17.13
08/26,4027.1,696.4,17.29
08/27,3818.6,582.3,15.25
08/28,3932.6,614.6,15.63
08/29,3972.5,713.9,17.97
08/30,3521.4,1063.0,30.19
08/31,3368.2,336.4,9.99
09/01,3819.2,618.4,16.19
09/02,3856.8,617.5,16.01
09/03,3909.6,723.2,18.50
09/04,3931.4,758.9,19.30
09/05,3940.4,654.0,16.60
09/06,3623.4,861.7,23.78
09/07,3363.3,947.1,28.16
09/08,3914.3,660.3,16.87
09/09,3963.4,519.3,13.10
09/10,4073.0,367.6,9.03
09/11,3966.0,633.7,15.98
09/12,3966.2,613.0,15.46
09/13,3517.5,789.1,22.43
09/14,3357.6,256.6,7.64
09/15,3961.8,491.1,12.40
09/16,3971.4,336.9,8.48
09/17,3987.9,423.3,10.61
09/18,3899.8,238.3,6.11
09/19,3949.5,414.7,10.50
09/20,3519.5,857.8,24.37
09/21,3332.1,292.5,8.78
09/22,3851.9,567.3,14.73
09/23,3576.5,217.4,6.08
09/24,3760.5,354.8,9.43
09/25,3909.7,625.4,16.00
09/26,3721.7,313.8,8.43
09/27,3432.3,720.1,20.98
09/28,3267.0,220.1,6.74
09/29,3325.0,834.7,25.10
09/30,3909.5,550.0,14.07
10/01,3922.4,478.1,12.19
10/02,3885.9,565.0,14.54
10/03,3900.4,441.7,11.32
10/04,3525.3,852.5,24.18
10/05,3267.2,939.8,28.76
10/06,3291.0,312.5,9.50
10/07,3881.3,696.8,17.95
10/08,3855.9,644.1,16.70
10/09,3822.3,819.8,21.45
10/10,3411.0,862.6,25.29
10/11,3332.8,781.5,23.45
10/12,3282.6,295.3,9.00
10/13,3875.3,581.7,15.01
10/14,3910.4,544.0,13.91
10/15,3867.5,572.8,14.81
10/16,3890.2,588.5,15.13
10/17,3893.5,515.0,13.23
10/18,3497.6,798.8,22.84
10/19,3151.0,520.8,16.53
10/20,3529.0,709.0,20.09
10/21,3418.3,680.5,19.91
10/22,3372.8,556.5,16.50
10/23,3394.0,573.9,16.91
10/24,2956.2,759.7,25.70
10/25,2976.1,297.8,10.01
10/26,2861.8,303.4,10.60
10/27,3223.1,564.3,17.51
10/28,3294.3,683.2,20.74
10/29,3293.6,758.5,23.03
10/30,3410.0,724.1,21.23
10/31,3310.2,932.9,28.18
11/01,2894.2,331.2,11.44
11/02,2785.6,449.8,16.15
11/03,3185.0,822.6,25.83
11/04,3254.4,797.9,24.52
11/05,3316.1,573.0,17.28
11/06,3397.8,704.0,20.72
11/07,3465.2,657.4,18.97
11/08,3036.0,353.6,11.65
11/09,2945.0,451.9,15.34
11/10,3299.8,377.3,11.43
11/11,3239.8,755.9,23.33
11/12,3026.0,693.9,22.93
11/13,3234.7,912.5,28.21
11/14,3206.5,814.4,25.40
11/15,2899.0,412.5,14.23
11/16,2870.7,272.0,9.48
11/17,3262.2,703.0,21.55
11/18,3136.7,697.3,22.23
11/19,3012.5,542.0,17.99
11/20,3048.3,856.8,28.11
11/21,3063.2,828.5,27.05
11/22,2812.0,399.1,14.19
11/23,2796.1,294.5,10.53
11/24,3158.2,439.2,13.91
11/25,3040.9,1090.0,35.84
11/26,3037.6,602.4,19.83
11/27,3046.6,606.5,19.91
11/28,3019.6,740.3,24.52
11/29,2821.4,394.5,13.98
11/30,2773.9,345.2,12.44
12/01,3139.4,801.5,25.53
12/02,3168.9,1013.2,31.97
12/03,3049.0,688.0,22.56
12/04,3007.7,972.4,32.33
12/05,3014.0,994.0,32.98
12/06,2788.4,413.7,14.84
12/07,2752.0,295.6,10.74
12/08,3025.3,1040.1,34.38
12/09,3061.6,441.0,14.40
12/10,3119.1,885.6,28.39
12/11,3073.0,956.4,31.12
12/12,3047.1,919.5,30.18
12/13,2810.8,449.9,16.01
12/14,2693.3,435.4,16.17
12/15,2981.3,423.9,14.22
12/16,3041.8,807.1,26.53
12/17,3054.3,786.9,25.76
12/18,3066.2,972.4,31.71
12/19,3070.4,483.8,15.76
12/20,2857.4,307.2,10.75
12/21,2702.8,463.2,17.14
12/22,2982.0,838.2,28.11
12/23,3060.3,427.9,13.98
12/24,3079.7,509.8,16.55
12/25,2818.9,486.6,17.26
12/26,2876.9,503.4,17.50
12/27,2750.7,511.6,18.60
12/28,2705.4,485.5,17.95
12/29,2927.7,655.7,22.40
12/30,2951.7,681.2,23.08
12/31,2905.7,1034.8,35.61
