07/21,3733.0,547.6,14.67
07/22,3649.5,540.0,14.80
07/23,3576.6,565.8,15.82
07/24,3098.1,437.2,14.11
07/25,3198.4,349.4,10.92
07/26,3813.2,451.8,11.85
07/27,3884.4,395.0,10.17
07/28,3863.7,303.3,7.85
07/29,3813.1,383.4,10.05
07/30,3705.1,383.3,10.35
07/31,3142.5,520.1,16.55
08/01,3005.5,548.7,18.26
08/02,3468.8,451.6,13.02
08/03,3544.2,559.1,15.78
08/04,3598.1,449.5,12.49
08/05,3534.3,452.6,12.81
08/06,3395.6,463.7,13.66
08/07,2969.0,343.8,11.58
08/08,3017.4,406.6,13.48
08/09,3516.1,484.5,13.78
08/10,3630.2,489.7,13.49
08/11,3646.8,597.5,16.38
08/12,3672.2,595.0,16.20
08/13,3638.9,548.1,15.06
08/14,3258.0,536.4,16.46
08/15,3105.4,348.3,11.22
08/16,3699.7,442.0,11.95
08/17,3770.3,439.3,11.65
08/18,3677.3,436.4,11.87
08/19,3753.6,491.3,13.09
08/20,3725.3,511.9,13.74
08/21,3358.8,473.6,14.10
08/22,3154.8,385.3,12.21
08/23,3750.7,465.6,12.41
08/24,3790.2,398.3,10.51
08/25,3848.5,395.1,10.27
08/26,3797.2,448.7,11.82
08/27,3779.2,478.8,12.67
08/28,3430.6,532.8,15.53
08/29,3233.2,468.2,14.48
08/30,3724.4,374.9,10.07
08/31,3735.0,482.9,12.93
09/01,3773.6,384.9,10.20
09/02,3780.0,426.7,11.29
09/03,3785.8,397.0,10.49
09/04,3306.6,514.0,15.54
09/05,3154.0,456.3,14.47
09/06,3775.8,388.3,10.28
09/07,3827.5,384.3,10.04
09/08,3849.0,386.0,10.03
09/09,3817.3,390.2,10.22
09/10,3873.7,330.3,8.53
09/11,3672.6,372.0,10.13
09/12,2991.6,400.8,13.40
09/13,3667.2,384.6,10.49
09/14,3806.1,395.8,10.40
09/15,3831.8,389.9,10.18
09/16,3751.3,484.1,12.90
09/17,3746.0,464.6,12.40
09/18,3368.3,460.9,13.68
09/19,3128.9,315.3,10.08
09/20,3121.9,691.1,22.14
09/21,3146.0,655.6,20.84
09/22,3790.9,381.7,10.07
09/23,3806.1,313.3,8.23
09/24,3773.8,445.7,11.81
09/25,3364.3,534.8,15.90
09/26,3138.3,320.9,10.23
09/27,3717.8,439.5,11.82
09/28,3696.2,526.8,14.25
09/29,3716.2,484.3,13.03
09/30,3723.3,521.2,14.00
10/01,3729.0,317.5,8.51
10/02,3355.8,523.5,15.60
10/03,3099.3,331.7,10.70
10/04,3750.5,375.6,10.01
10/05,3769.1,267.0,7.08
10/06,3758.9,232.7,6.19
10/07,3770.3,162.9,4.32
10/08,3760.0,185.4,4.93
10/09,3340.4,514.1,15.39
10/10,3091.4,364.2,11.78
10/11,3082.0,261.4,8.48
10/12,3604.4,238.4,6.61
10/13,3534.9,257.2,7.28
10/14,3485.0,288.3,8.27
10/15,3634.1,280.8,7.73
10/16,3238.5,566.3,17.49
10/17,2730.8,654.7,23.97
10/18,3208.3,590.2,18.40
10/19,3277.0,550.2,16.79
10/20,3329.4,503.0,15.11
10/21,3281.0,604.0,18.41
10/22,3123.8,389.9,12.48
10/23,2851.7,468.3,16.42
10/24,2693.5,504.9,18.75
10/25,3168.6,404.3,12.76
10/26,3232.1,347.1,10.74
10/27,3230.6,391.5,12.12
10/28,3182.5,681.7,21.42
10/29,3125.7,541.2,17.31
10/30,2813.5,380.6,13.53
10/31,2720.1,448.7,16.50
11/01,3164.8,335.7,10.61
11/02,3182.7,294.9,9.27
11/03,3211.5,420.6,13.10
11/04,3245.0,376.7,11.61
11/05,3330.2,281.8,8.46
11/06,2987.6,547.1,18.31
11/07,2827.7,258.4,9.14
11/08,3120.7,541.7,17.36
11/09,3024.1,391.4,12.94
11/10,3012.5,368.5,12.23
11/11,3023.2,385.7,12.76
11/12,2994.6,431.9,14.42
11/13,2729.3,511.7,18.75
11/14,2606.7,482.8,18.52
11/15,3068.9,357.1,11.64
11/16,3119.7,389.9,12.50
11/17,3145.1,385.8,12.27
11/18,3128.0,346.6,11.08
11/19,3134.0,570.4,18.20
11/20,2827.8,409.5,14.48
11/21,2726.2,409.8,15.03
11/22,3033.0,660.8,21.79
11/23,3020.6,403.6,13.36
11/24,3046.3,385.9,12.67
11/25,3077.8,393.7,12.79
11/26,3017.4,408.9,13.55
11/27,2769.0,372.7,13.46
11/28,2672.1,343.5,12.86
11/29,3107.7,277.3,8.92
11/30,3044.5,400.7,13.16
12/01,2983.2,455.6,15.27
12/02,3015.0,382.1,12.67
12/03,2967.5,496.7,16.74
12/04,2710.4,441.8,16.30
12/05,2618.8,362.0,13.82
12/06,3018.7,379.2,12.56
12/07,3026.4,284.1,9.39
12/08,3028.6,424.3,14.01
12/09,3086.3,325.6,10.55
12/10,3041.7,353.1,11.61
12/11,2779.7,327.3,11.77
12/12,2620.5,451.5,17.23
12/13,3024.1,408.3,13.50
12/14,3075.1,305.0,9.92
12/15,3099.2,268.6,8.67
12/16,3102.0,286.4,9.23
12/17,2997.0,661.6,22.08
12/18,2694.2,427.9,15.88
12/19,2608.6,342.8,13.14
12/20,3038.4,264.2,8.70
12/21,3074.8,286.2,9.31
12/22,3076.1,305.7,9.94
12/23,3101.7,242.3,7.81
12/24,3020.0,319.0,10.56
12/25,2728.8,303.5,11.12
12/26,2657.2,342.9,12.90
12/27,3028.7,376.8,12.44
12/28,2997.3,325.3,10.85
12/29,2991.3,280.7,9.38
12/30,2903.6,437.6,15.07
12/31,2644.3,392.7,14.85
