06/28,3884.6,294.7,7.59
06/29,3904.5,131.6,3.37
06/30,3860.9,335.9,8.70
07/01,3844.1,385.8,10.04
07/02,3254.6,578.1,17.76
07/03,3216.2,387.4,12.05
07/04,3770.8,531.0,14.08
07/05,3768.9,533.6,14.16
07/06,3801.3,588.2,15.47
07/07,3854.0,486.2,12.62
07/08,3871.1,401.3,10.37
07/09,3467.4,670.9,19.35
07/10,3392.6,297.9,8.78
07/11,3984.4,385.2,9.67
07/12,3960.8,436.6,11.02
07/13,3974.6,428.1,10.77
07/14,3929.8,348.0,8.86
07/15,3834.2,433.2,11.30
07/16,3482.4,723.1,20.76
07/17,3389.7,429.1,12.66
07/18,3908.5,555.5,14.21
07/19,3991.9,400.1,10.02
07/20,4030.1,457.5,11.35
07/21,4030.1,429.1,10.65
07/22,4074.8,419.9,10.30
07/23,3640.7,580.6,15.95
07/24,3480.4,280.4,8.06
07/25,4067.0,385.7,9.48
07/26,4023.4,395.0,9.82
07/27,4010.5,416.1,10.38
07/28,4006.3,391.3,9.77
07/29,3977.0,469.4,11.80
07/30,3474.7,723.0,20.81
07/31,3320.8,482.9,14.54
08/01,3898.9,312.5,8.02
08/02,3648.7,482.9,13.23
08/03,3765.2,479.8,12.74
08/04,3839.7,416.1,10.84
08/05,3812.7,558.9,14.66
08/06,3420.5,787.8,23.03
08/07,3238.4,543.5,16.78
08/08,3919.1,517.0,13.19
08/09,3933.6,444.3,11.29
08/10,3902.8,498.7,12.78
08/11,3921.7,411.5,10.49
08/12,3887.0,456.0,11.73
08/13,3440.8,796.3,23.14
08/14,3325.8,317.3,9.54
08/15,3860.6,459.1,11.89
08/16,3854.0,447.6,11.61
08/17,3894.1,407.9,10.47
08/18,3767.8,468.7,12.44
08/19,3830.4,548.9,14.33
08/20,3416.6,795.5,23.28
08/21,3293.7,419.4,12.73
08/22,3951.6,457.6,11.58
08/23,3991.8,321.6,8.06
08/24,3979.5,199.3,5.01
08/25,3979.0,485.3,12.20
08/26,3936.9,502.4,12.76
08/27,3557.8,527.5,14.83
08/28,3243.2,764.7,23.58
08/29,3885.5,390.3,10.05
08/30,3892.5,398.7,10.24
08/31,3899.2,484.4,12.42
09/01,3718.5,573.2,15.41
09/02,3475.4,625.7,18.00
09/03,3106.1,492.9,15.87
09/04,3018.7,520.6,17.25
09/05,3699.3,629.6,17.02
09/06,3601.8,567.7,15.76
09/07,3631.1,571.3,15.73
09/08,3524.0,698.8,19.83
09/09,2982.7,907.3,30.42
09/10,2808.4,509.1,18.13
09/11,2902.7,445.2,15.34
09/12,3446.4,650.1,18.86
09/13,3425.5,619.1,18.07
09/14,3541.5,372.8,10.53
09/15,3595.8,508.1,14.13
09/16,3577.9,468.8,13.10
09/17,3146.3,806.6,25.64
09/18,3019.3,464.4,15.38
09/19,3561.7,518.1,14.55
09/20,3440.0,616.2,17.91
09/21,3460.0,668.5,19.32
09/22,3440.0,675.2,19.63
09/23,3438.3,595.1,17.31
09/24,2949.4,774.8,26.27
09/25,2893.3,442.2,15.28
09/26,3560.5,516.4,14.50
09/27,3587.1,519.2,14.47
09/28,3662.5,531.9,14.52
09/29,3675.8,515.1,14.01
09/30,3662.0,507.0,13.84
10/01,3238.6,781.9,24.14
10/02,3106.5,382.5,12.31
10/03,3742.0,379.6,10.14
10/04,3769.9,400.5,10.62
10/05,3659.0,551.0,15.06
10/06,3601.2,627.4,17.42
10/07,3506.6,606.2,17.29
10/08,2901.9,541.1,18.65
10/09,2771.7,565.3,20.40
10/10,2667.5,726.3,27.23
10/11,3038.2,724.3,23.84
10/12,3172.2,702.0,22.13
10/13,3234.4,395.5,12.23
10/14,3257.5,577.7,17.73
10/15,2915.3,359.3,12.32
10/16,2868.4,344.8,12.02
10/17,3241.9,593.5,18.31
10/18,3068.7,420.9,13.72
10/19,3048.6,573.9,18.83
10/20,3131.8,551.0,17.59
10/21,3173.8,529.6,16.69
10/22,2935.0,393.5,13.41
10/23,2751.3,475.8,17.29
10/24,3036.6,783.3,25.80
10/25,3036.1,563.8,18.57
10/26,3150.2,610.1,19.37
10/27,3191.8,503.9,15.79
10/28,3180.0,485.8,15.28
10/29,2786.7,588.1,21.10
10/30,2731.8,524.8,19.21
10/31,3099.9,490.4,15.82
11/01,3073.4,371.3,12.08
11/02,3134.6,454.5,14.50
11/03,3227.3,309.6,9.59
11/04,3125.4,548.4,17.55
11/05,2707.0,503.1,18.59
11/06,2649.1,357.5,13.50
11/07,3105.3,372.9,12.01
11/08,3134.6,354.9,11.32
11/09,3243.7,348.3,10.74
11/10,3280.4,253.7,7.73
11/11,3312.1,345.4,10.43
11/12,2895.3,475.5,16.42
11/13,2749.3,397.3,14.45
11/14,3169.2,501.0,15.81
11/15,3220.0,495.6,15.39
11/16,3182.3,391.0,12.29
11/17,3247.0,528.5,16.28
11/18,3220.2,652.1,20.25
11/19,2834.7,388.0,13.69
11/20,2733.6,360.8,13.20
11/21,3191.7,308.6,9.67
11/22,3252.7,445.9,13.71
11/23,3181.3,370.9,11.66
11/24,3155.6,396.1,12.55
11/25,3142.2,548.5,17.46
11/26,2686.9,572.9,21.32
11/27,2697.8,555.7,20.60
11/28,3248.2,558.6,17.20
11/29,3319.8,383.7,11.56
11/30,3062.9,677.0,22.10
12/01,2994.4,446.4,14.91
12/02,2931.9,451.7,15.41
12/03,2734.1,428.5,15.67
12/04,2625.7,412.6,15.71
12/05,2948.7,490.4,16.63
12/06,2954.3,448.7,15.19
12/07,2990.6,513.8,17.18
12/08,2971.9,497.2,16.73
12/09,2953.7,580.8,19.66
12/10,2689.0,418.9,15.58
12/11,2597.7,601.3,23.15
12/12,2946.0,495.8,16.83
12/13,2964.9,553.9,18.68
12/14,2986.6,478.0,16.00
12/15,2997.7,449.0,14.98
12/16,2969.0,427.9,14.41
12/17,2724.1,444.8,16.33
12/18,2733.3,355.8,13.02
12/19,2938.5,354.9,12.08
12/20,2949.1,337.3,11.44
12/21,2945.9,384.8,13.06
12/22,2933.4,391.6,13.35
12/23,2900.4,432.6,14.92
12/24,2677.2,399.5,14.92
12/25,2681.3,436.0,16.26
12/26,2912.8,451.0,15.48
12/27,2927.0,471.0,16.09
12/28,2901.9,369.9,12.75
12/29,2937.1,364.0,12.39
12/30,2857.1,445.0,15.58
12/31,2618.9,403.6,15.41
